Entity,Code,Year,Agriculture,Land-use change and forestry,Waste,Industry,Manufacturing and construction,Transport,Electricity and heat,Buildings,Fugitive emissions,Other fuel combustion,Aviation and shipping
Germany,DEU,1992,73959999.08447266,-50930000.30517578,40209999.084472656,47860000.61035156,125190002.44140625,168740005.49316406,394429992.67578125,182770004.27246094,5780000.20980835,16440000.534057617,19299999.237060547
Germany,DEU,1993,71639999.38964844,-50930000.30517578,40000000,47740001.6784668,117900001.5258789,173429992.67578125,386089996.3378906,191009994.50683594,5829999.923706055,13239999.771118164,21510000.228881836
Germany,DEU,1994,72019996.6430664,-50939998.626708984,39130001.068115234,50889999.38964844,118279998.77929688,170649993.89648438,386630004.8828125,178699996.9482422,6690000.057220459,14319999.694824219,22360000.610351562
Germany,DEU,1995,71910003.66210938,-50939998.626708984,38069999.69482422,49020000.45776367,116970001.22070312,172589996.33789062,381059997.55859375,179979995.72753906,8149999.618530273,15229999.542236328,22420000.076293945
Germany,DEU,1996,71500000,-50959999.084472656,36549999.23706055,49919998.16894531,110830001.83105469,173740005.49316406,391750000,201720001.22070312,8649999.618530273,18469999.313354492,22700000.762939453
Germany,DEU,1997,71599998.4741211,-50970001.220703125,33549999.237060547,47790000.915527344,108500000,174500000,375809997.55859375,187169998.1689453,8430000.305175781,18579999.923706055,23780000.686645508
Germany,DEU,1998,70599998.4741211,-51020000.45776367,31409999.84741211,35750000,106279998.77929688,177539993.2861328,375820007.32421875,178880004.8828125,8750000,17899999.618530273,24059999.465942383
Germany,DEU,1999,70800003.05175781,-51020000.45776367,29700000.762939453,31450000.762939453,101949996.94824219,182470001.22070312,360660003.6621094,166919998.1689453,8920000.076293945,12210000.038146973,25270000.457763672
Germany,DEU,2000,68599998.4741211,-51110000.61035156,28049999.237060547,30670000.076293945,102989997.86376953,178160003.66210938,365660003.6621094,163490005.49316406,8670000.076293945,11210000.038146973,26549999.237060547
Germany,DEU,2001,68160003.66210938,-18110000.610351562,26379999.1607666,32169998.168945312,96680000.30517578,174130004.8828125,378920013.4277344,179679992.67578125,8819999.694824219,11329999.923706055,25809999.465942383
Germany,DEU,2002,66959999.084472656,-18170000.076293945,24870000.8392334,32509998.321533203,96080001.83105469,171669998.1689453,380429992.67578125,167460006.7138672,8810000.4196167,11350000.381469727,26290000.915527344
Germany,DEU,2003,65680000.30517578,-18239999.771118164,23350000.381469727,33509998.321533203,98930000.30517578,168460006.7138672,385959991.4550781,175679992.67578125,8729999.542236328,1090000.033378601,27489999.771118164
Germany,DEU,2004,64720001.220703125,-18329999.923706055,21889999.389648438,35950000.76293945,97440002.44140625,168410003.66210938,381250000,165919998.1689453,8289999.961853027,1029999.9713897705,29440000.534057617
Germany,DEU,2005,64269996.643066406,-18319999.69482422,20440000.534057617,33520000.457763672,95150001.5258789,160000000,377649993.8964844,162429992.67578125,8350000.381469727,1129999.9952316284,30590000.15258789
Germany,DEU,2006,61990001.6784668,-18329999.923706055,18770000.457763672,33680000.30517578,97059997.55859375,158029998.77929688,381450012.20703125,171389999.38964844,8489999.771118164,870000.0047683716,32069999.69482422
Germany,DEU,2007,63169998.16894531,-18319999.69482422,17399999.618530273,37380001.068115234,96480003.3569336,152869995.1171875,394589996.3378906,132509994.50683594,8260000.228881836,629999.9952316284,34580001.83105469
Germany,DEU,2008,62939998.626708984,-18329999.923706055,16170000.076293945,34799999.23706055,100279998.77929688,153229995.72753906,373010009.765625,157240005.49316406,7920000.076293945,569999.9928474426,34639999.38964844
Germany,DEU,2009,62919998.16894531,-18329999.923706055,14930000.305175781,34209999.084472656,87279998.77929688,151279998.77929688,345000000,145990005.49316406,7510000.228881836,569999.9928474426,33189998.626708984
Germany,DEU,2010,63360000.61035156,-18340000.15258789,13810000.4196167,26270000.457763672,98819999.69482422,152380004.8828125,363660003.6621094,153410003.66210938,7099999.904632568,1360000.0143051147,33029998.779296875
Germany,DEU,2011,62020000.45776367,-29209999.084472656,12939999.5803833,27180000.30517578,97669998.16894531,154210006.7138672,356239990.234375,131919998.16894531,6840000.152587891,1440000.057220459,31979999.542236328
Germany,DEU,2012,62299999.23706055,-29209999.084472656,12109999.656677246,26850000.381469727,94720001.22070312,152729995.72753906,367250000,139910003.66210938,6539999.961853027,1269999.9809265137,32950000.762939453
Germany,DEU,2013,63099998.474121094,-29209999.084472656,11340000.15258789,26069999.69482422,94279998.77929688,156580001.8310547,371859985.3515625,150639999.38964844,4940000.057220459,1210000.0381469727,32659999.84741211
Germany,DEU,2014,64519996.643066406,-29229999.542236328,10680000.305175781,26520000.457763672,91720001.22070312,158850006.10351562,352339996.3378906,129070007.32421875,4199999.809265137,1289999.9618530273,31670000.076293945
Germany,DEU,2015,63330001.83105469,-29239999.771118164,10069999.694824219,26379999.1607666,95599998.4741211,161860000.61035156,348309997.55859375,132970001.22070312,4210000.038146973,1149999.976158142,31979999.542236328
Germany,DEU,2016,62290000.915527344,-29469999.313354492,9479999.542236328,26149999.618530273,93720001.22070312,165350006.10351562,347970001.2207031,136339996.33789062,4480000.019073486,1149999.976158142,35130001.068115234
Germany,DEU,2017,60939998.626708984,-29469999.313354492,9060000.4196167,26120000.8392334,95639999.38964844,167860000.61035156,329670013.4277344,134779998.77929688,4719999.79019165,899999.9761581421,36200000.76293945
Germany,DEU,2018,58299999.23706055,-29479999.542236328,8630000.114440918,25159999.84741211,98879997.25341797,162289993.2861328,312220001.2207031,123790000.91552734,4429999.828338623,7260000.228881836,35209999.084472656
Germany,DEU,2019,58720001.220703125,-29479999.542236328,8199999.809265137,24450000.762939453,94050003.05175781,164720001.22070312,263440002.44140625,124379997.25341797,4449999.809265137,7300000.190734863,33900001.525878906
Ghana,GHA,1990,6750000,10069999.694824219,730000.0190734863,860000.0143051147,319999.9928474426,1659999.966621399,39999.99910593033,1399999.976158142,0,129999.99523162842,140000.00059604645
Ghana,GHA,1991,6980000.019073486,10069999.694824219,779999.9713897705,889999.9856948853,319999.9928474426,1539999.9618530273,50000.00074505806,1289999.9618530273,0,119999.99731779099,109999.99940395355
Ghana,GHA,1992,6869999.885559082,10069999.694824219,790000.0214576721,1080000.0429153442,370000.0047683716,1840000.033378601,50000.00074505806,1360000.0143051147,0,150000.00596046448,140000.00059604645
Ghana,GHA,1993,6909999.847412109,10069999.694824219,819999.9928474426,1149999.976158142,379999.9952316284,1860000.0143051147,59999.99865889549,1399999.976158142,0,150000.00596046448,119999.99731779099
Ghana,GHA,1994,6940000.057220459,10069999.694824219,910000.0262260437,1080000.0429153442,430000.0071525574,1929999.9475479126,79999.99821186066,1470000.0286102295,39999.99910593033,170000.00178813934,140000.00059604645
Ghana,GHA,1995,6980000.019073486,10079999.923706055,980000.0190734863,1000000,479999.98927116394,2099999.9046325684,70000.00029802322,1559999.942779541,39999.99910593033,200000.00298023224,180000.00715255737
Ghana,GHA,1996,7429999.828338623,10039999.961853027,1009999.9904632568,1110000.0143051147,519999.9809265137,2299999.952316284,59999.99865889549,1639999.9856948853,50000.00074505806,219999.9988079071,189999.9976158142
Ghana,GHA,1997,7559999.942779541,10430000.305175781,1480000.0190734863,1289999.9618530273,540000.0214576721,2400000.0953674316,29999.999329447746,1700000.0476837158,50000.00074505806,219999.9988079071,189999.9976158142
Ghana,GHA,1998,8670000.076293945,11300000.190734863,1549999.9523162842,930000.0071525574,620000.0047683716,2859999.895095825,1220000.0286102295,1789999.9618530273,50000.00074505806,289999.99165534973,280000.0011920929
Ghana,GHA,1999,7489999.771118164,10670000.076293945,1590000.033378601,1059999.942779541,699999.988079071,3180000.066757202,1149999.976158142,1830000.0429153442,50000.00074505806,330000.01311302185,469999.9988079071
Ghana,GHA,2000,8720000.267028809,10770000.457763672,1830000.0429153442,1049999.9523162842,730000.0190734863,3019999.9809265137,540000.0214576721,1149999.976158142,50000.00074505806,540000.0214576721,490000.00953674316
Ghana,GHA,2001,7539999.961853027,45869998.931884766,1889999.9856948853,1039999.9618530273,709999.9785423279,3009999.990463257,930000.0071525574,1240000.0095367432,39999.99910593033,509999.99046325684,370000.0047683716
Ghana,GHA,2002,7409999.847412109,45869998.931884766,2069999.9332427979,1049999.9523162842,879999.9952316284,3490000.009536743,1950000.0476837158,1090000.033378601,50000.00074505806,170000.00178813934,419999.98688697815
Ghana,GHA,2003,8079999.923706055,45869998.931884766,2259999.990463257,1039999.9618530273,870000.0047683716,3240000.009536743,1730000.0190734863,1220000.0286102295,50000.00074505806,180000.00715255737,419999.98688697815
Ghana,GHA,2004,7210000.038146973,45880001.068115234,2460000.0381469727,1029999.9713897705,949999.988079071,3750000,610000.0143051147,1210000.0381469727,109999.99940395355,189999.9976158142,419999.98688697815
Ghana,GHA,2005,9050000.190734863,45880001.068115234,2569999.933242798,980000.0190734863,980000.0190734863,3700000.047683716,1100000.023841858,1120000.0047683716,59999.99865889549,200000.00298023224,519999.9809265137
Ghana,GHA,2006,8640000.343322754,45909999.84741211,2660000.0858306885,1019999.9809265137,1059999.942779541,3750000,2410000.0858306885,1059999.942779541,129999.99523162842,209999.99344348907,509999.99046325684
Ghana,GHA,2007,8170000.076293945,45909999.84741211,2740000.009536743,1049999.9523162842,1080000.0429153442,3950000.047683716,2609999.895095825,1230000.0190734863,109999.99940395355,239999.99463558197,550000.011920929
Ghana,GHA,2008,8260000.228881836,45869998.931884766,2819999.933242798,1090000.033378601,1169999.9570846558,4269999.980926514,1889999.9856948853,1029999.9713897705,159999.9964237213,289999.99165534973,579999.9833106995
Ghana,GHA,2009,7960000.038146973,45849998.474121094,2890000.104904175,1139999.9856948853,1350000.023841858,5190000.057220459,1730000.0190734863,1460000.0381469727,119999.99731779099,319999.9928474426,639999.9856948853
Ghana,GHA,2010,8409999.84741211,45849998.474121094,2970000.0286102295,1299999.9523162842,1299999.9523162842,5289999.961853027,3079999.9237060547,1220000.0286102295,140000.00059604645,250000,670000.0166893005
Ghana,GHA,2011,9279999.732971191,29430000.30517578,3049999.952316284,1529999.9713897705,1470000.0286102295,5889999.866485596,2529999.9713897705,1379999.9952316284,500000,310000.0023841858,699999.988079071
Ghana,GHA,2012,8810000.4196167,29430000.30517578,3140000.104904175,2430000.066757202,1700000.0476837158,7030000.20980835,3099999.9046325684,1450000.0476837158,490000.00953674316,379999.9952316284,709999.9785423279
Ghana,GHA,2013,9539999.961853027,29420000.076293945,3220000.0286102295,2509999.990463257,1769999.9809265137,7440000.057220459,3690000.057220459,1360000.0143051147,709999.9785423279,370000.0047683716,589999.9737739563
Ghana,GHA,2014,9359999.656677246,29409999.84741211,3299999.952316284,2589999.9141693115,1690000.057220459,7489999.771118164,3319999.933242798,1320000.0524520874,839999.9737739563,230000.00417232513,409999.9964237213
Ghana,GHA,2015,9840000.15258789,29420000.076293945,3380000.114440918,2420000.0762939453,1830000.0429153442,8119999.885559082,3369999.885559082,1409999.966621399,990000.0095367432,250000,389999.98569488525
Ghana,GHA,2016,9949999.809265137,-24850000.381469727,3470000.0286102295,2589999.9141693115,1720000.0286102295,7510000.228881836,4269999.980926514,1419999.9570846558,939999.9976158142,230000.00417232513,419999.98688697815
Ghana,GHA,2017,10409999.84741211,-24899999.618530273,3559999.942779541,2609999.895095825,2029999.9713897705,7280000.20980835,4639999.866485596,1539999.9618530273,1720000.0286102295,409999.9964237213,819999.9928474426
Ghana,GHA,2018,10140000.343322754,-24889999.389648438,3640000.104904175,2789999.9618530273,2299999.952316284,8279999.732971191,5289999.961853027,1539999.9618530273,1450000.0476837158,389999.98569488525,670000.0166893005
Ghana,GHA,2019,10239999.771118164,-24899999.618530273,3730000.0190734863,2900000.0953674316,2500000,8750000,5960000.038146973,1610000.0143051147,1580000.0429153442,389999.98569488525,889999.9856948853
Greece,GRC,1990,10079999.923706055,-899999.9761581421,4860000.133514404,8340000.152587891,9699999.809265137,15439999.5803833,37250000,5449999.809265137,1169999.9570846558,2930000.066757202,10579999.923706055
Greece,GRC,1991,9909999.84741211,-899999.9761581421,4840000.152587891,8329999.923706055,9590000.15258789,16270000.457763672,36490001.6784668,5610000.133514404,1179999.9475479126,3069999.933242798,9600000.381469727
Greece,GRC,1992,9680000.305175781,-899999.9761581421,4940000.057220459,8260000.228881836,9229999.542236328,16680000.305175781,39029998.779296875,5469999.79019165,1230000.0190734863,2849999.9046325684,10810000.4196167
Greece,GRC,1993,9319999.694824219,-899999.9761581421,4989999.771118164,9039999.961853027,9029999.732971191,16899999.618530273,39060001.373291016,5400000.095367432,1220000.0286102295,2769999.9809265137,12380000.114440918
Greece,GRC,1994,9479999.542236328,-899999.9761581421,5139999.866485596,9689999.5803833,8949999.809265137,17000000,40590000.15258789,5449999.809265137,1259999.9904632568,2779999.9713897705,13399999.618530273
Greece,GRC,1995,9319999.694824219,-899999.9761581421,5150000.095367432,11569999.694824219,9689999.5803833,17129999.1607666,42319999.69482422,5719999.79019165,1279999.9713897705,2589999.9141693115,14020000.457763672
Greece,GRC,1996,9539999.961853027,-889999.9856948853,5250000,12359999.656677246,10380000.114440918,17629999.1607666,39169998.16894531,7559999.942779541,1330000.0429153442,2650000.0953674316,12539999.961853027
Greece,GRC,1997,9340000.15258789,-889999.9856948853,5210000.038146973,12689999.5803833,10489999.771118164,18229999.542236328,39169998.16894531,7840000.152587891,1309999.942779541,2630000.114440918,12489999.771118164
Greece,GRC,1998,9239999.771118164,-699999.988079071,5400000.095367432,13149999.618530273,10449999.809265137,19899999.618530273,40610000.61035156,8189999.580383301,1370000.0047683716,2640000.104904175,13739999.771118164
Greece,GRC,1999,9170000.076293945,-910000.0262260437,5349999.904632568,14060000.4196167,9359999.656677246,20090000.15258789,41979999.54223633,8000000,1389999.9856948853,2650000.0953674316,12819999.694824219
Greece,GRC,2000,9220000.267028809,-879999.9952316284,5349999.904632568,12800000.190734863,10260000.228881836,19559999.465942383,47930000.30517578,8609999.656677246,1450000.0476837158,2650000.0953674316,14029999.732971191
Greece,GRC,2001,8979999.542236328,-1080000.0429153442,4579999.923706055,12189999.5803833,10390000.343322754,20270000.457763672,48380001.068115234,9420000.076293945,1500000,2680000.066757202,13529999.732971191
Greece,GRC,2002,9039999.961853027,-1080000.0429153442,4530000.20980835,12220000.267028809,9949999.809265137,20549999.237060547,48250000,9720000.267028809,1590000.033378601,2910000.0858306885,12390000.343322754
Greece,GRC,2003,9060000.4196167,-1080000.0429153442,4650000.095367432,11859999.656677246,9590000.15258789,21530000.686645508,49330001.83105469,11420000.076293945,1549999.9523162842,3119999.885559082,12699999.809265137
